,mass A,,
t,x,y,
4.881,2.047E-4,2.787E-4
4.898,2.047E-4,2.787E-4
4.915,2.047E-4,2.787E-4
4.932,2.047E-4,2.787E-4
4.949,2.247E-4,2.787E-4
4.965,2.247E-4,2.787E-4
4.982,2.247E-4,2.787E-4
4.999,2.447E-4,2.787E-4
5.016,2.447E-4,2.787E-4
5.033,2.447E-4,3.187E-4
5.050,2.447E-4,3.387E-4
5.066,2.447E-4,3.387E-4
5.083,2.647E-4,3.387E-4
5.100,2.647E-4,3.387E-4
5.117,3.047E-4,3.387E-4
5.134,3.246E-4,3.387E-4
5.151,3.246E-4,3.387E-4
5.167,3.246E-4,3.387E-4
5.184,3.246E-4,3.387E-4
5.201,3.246E-4,3.387E-4
5.218,3.246E-4,3.387E-4
5.235,3.246E-4,3.387E-4
5.252,3.246E-4,3.387E-4
5.268,3.246E-4,3.387E-4
5.285,3.246E-4,3.387E-4
5.302,3.246E-4,3.387E-4
5.319,3.446E-4,3.387E-4
5.336,3.446E-4,3.387E-4
5.353,3.446E-4,3.387E-4
5.369,3.446E-4,3.387E-4
5.386,3.446E-4,3.387E-4
5.403,3.446E-4,3.387E-4
5.420,3.446E-4,3.387E-4
5.437,3.446E-4,3.387E-4
5.454,3.446E-4,3.387E-4
5.470,3.446E-4,3.387E-4
5.487,3.446E-4,3.387E-4
5.504,3.446E-4,3.387E-4
5.521,3.446E-4,3.387E-4
5.538,3.446E-4,3.387E-4
5.555,3.446E-4,3.387E-4
5.571,3.446E-4,3.387E-4
5.588,3.446E-4,3.387E-4
5.605,3.446E-4,3.387E-4
5.622,3.446E-4,3.587E-4
5.639,3.446E-4,3.987E-4
5.656,3.446E-4,3.987E-4
5.672,3.446E-4,3.987E-4
5.689,3.446E-4,3.987E-4
5.706,3.446E-4,3.987E-4
5.723,3.446E-4,3.987E-4
5.740,3.446E-4,3.987E-4
5.757,3.446E-4,3.987E-4
5.773,3.446E-4,3.987E-4
5.790,3.446E-4,3.987E-4
5.807,3.446E-4,3.987E-4
5.824,3.446E-4,3.987E-4
5.841,3.446E-4,3.987E-4
5.858,3.446E-4,3.987E-4
5.874,3.446E-4,3.987E-4
5.891,3.446E-4,3.987E-4
5.908,3.446E-4,3.987E-4
5.925,3.446E-4,3.987E-4
5.942,3.446E-4,3.987E-4
5.959,3.446E-4,3.987E-4
5.975,3.446E-4,3.987E-4
5.992,3.446E-4,3.987E-4
6.009,3.446E-4,3.987E-4
6.026,3.446E-4,3.987E-4
6.043,3.446E-4,3.987E-4
6.060,3.446E-4,3.987E-4
6.076,3.446E-4,3.987E-4
6.093,3.446E-4,3.987E-4
6.110,3.446E-4,3.987E-4
6.127,3.446E-4,3.987E-4
6.144,3.446E-4,3.987E-4
6.161,3.446E-4,3.987E-4
6.177,3.446E-4,3.987E-4
6.194,3.446E-4,3.987E-4
6.211,3.446E-4,3.987E-4
6.228,3.446E-4,3.987E-4
6.245,3.446E-4,3.987E-4
6.262,3.446E-4,3.987E-4
6.278,3.446E-4,3.987E-4
6.295,3.446E-4,3.987E-4
6.312,3.446E-4,3.987E-4
6.329,3.446E-4,3.987E-4
6.346,3.446E-4,3.987E-4
6.363,3.446E-4,3.987E-4
6.379,3.446E-4,3.987E-4
6.396,3.446E-4,3.987E-4
6.413,3.446E-4,3.987E-4
6.430,3.446E-4,3.987E-4
6.447,3.446E-4,3.987E-4
6.464,3.446E-4,3.987E-4
6.480,3.446E-4,3.987E-4
6.497,3.446E-4,3.987E-4
6.514,3.446E-4,3.987E-4
6.531,3.446E-4,3.987E-4
6.548,3.446E-4,3.987E-4
6.565,3.446E-4,3.987E-4
6.581,3.446E-4,3.987E-4
6.598,3.446E-4,3.987E-4
6.615,3.446E-4,3.987E-4
6.632,3.446E-4,3.987E-4
6.649,3.446E-4,3.987E-4
6.666,3.446E-4,3.987E-4
6.682,3.446E-4,3.987E-4
6.699,3.446E-4,3.987E-4
6.716,3.446E-4,3.987E-4
6.733,3.446E-4,3.987E-4
6.750,3.446E-4,3.987E-4
6.767,3.446E-4,3.987E-4
6.783,3.446E-4,3.987E-4
6.800,3.446E-4,3.987E-4
6.817,3.446E-4,3.987E-4
6.834,3.446E-4,3.987E-4
6.851,3.446E-4,3.987E-4
6.868,3.446E-4,3.987E-4
6.884,3.446E-4,3.987E-4
6.901,3.446E-4,3.987E-4
6.918,3.446E-4,3.987E-4
6.935,3.446E-4,3.987E-4
6.952,3.846E-4,4.387E-4
6.969,2.647E-4,4.387E-4
6.985,2.647E-4,4.387E-4
7.002,2.247E-4,4.387E-4
7.019,2.247E-4,4.387E-4
7.036,1.847E-4,4.387E-4
7.053,1.847E-4,4.387E-4
7.070,1.647E-4,4.387E-4
7.086,1.647E-4,4.387E-4
7.103,1.647E-4,4.387E-4
7.120,1.647E-4,4.387E-4
7.137,1.647E-4,4.387E-4
7.154,1.647E-4,4.387E-4
7.171,1.647E-4,4.387E-4
7.187,1.647E-4,4.387E-4
7.204,1.647E-4,4.387E-4
7.221,1.647E-4,4.387E-4
7.238,1.647E-4,4.387E-4
7.255,1.647E-4,4.387E-4
7.272,1.647E-4,4.387E-4
7.288,1.647E-4,4.387E-4
7.305,1.647E-4,4.387E-4
7.322,1.647E-4,4.387E-4
7.339,1.047E-4,4.387E-4
7.356,1.047E-4,4.387E-4
7.373,1.047E-4,4.387E-4
7.389,8.474E-5,4.387E-4
7.406,8.474E-5,4.387E-4
7.423,8.474E-5,4.387E-4
7.440,6.475E-5,4.387E-4
7.457,6.475E-5,4.387E-4
7.473,6.475E-5,4.387E-4
7.490,6.475E-5,4.387E-4
7.507,6.475E-5,4.387E-4
7.524,6.475E-5,4.387E-4
7.541,2.477E-5,3.787E-4
7.558,2.477E-5,3.787E-4
7.574,2.477E-5,3.387E-4
7.591,2.477E-5,2.987E-4
7.608,4.775E-6,2.987E-4
7.625,-1.522E-5,2.787E-4
7.642,-5.520E-5,2.587E-4
7.659,-5.520E-5,2.587E-4
7.675,-5.520E-5,2.787E-4
7.692,-5.520E-5,3.387E-4
7.709,-5.520E-5,3.587E-4
7.726,-5.520E-5,3.587E-4
7.743,-5.520E-5,3.587E-4
7.760,-5.520E-5,3.587E-4
7.776,-5.520E-5,3.387E-4
7.793,-5.520E-5,3.387E-4
7.810,-5.520E-5,3.387E-4
7.827,-5.520E-5,3.387E-4
7.844,-5.520E-5,3.387E-4
7.861,-5.520E-5,3.387E-4
7.877,-5.520E-5,3.387E-4
7.894,-5.520E-5,3.387E-4
7.911,-5.520E-5,3.387E-4
7.928,-5.520E-5,3.387E-4
7.945,-5.520E-5,3.387E-4
7.962,-5.520E-5,3.387E-4
7.978,-5.520E-5,3.387E-4
7.995,-5.520E-5,3.387E-4
8.012,-5.520E-5,3.387E-4
8.029,-5.520E-5,3.387E-4
8.046,-5.520E-5,3.387E-4
8.063,-5.520E-5,3.387E-4
8.079,-5.520E-5,3.387E-4
8.096,-5.520E-5,3.387E-4
8.113,-5.520E-5,3.387E-4
8.130,-5.520E-5,3.387E-4
8.147,-5.520E-5,3.387E-4
8.164,-5.520E-5,3.387E-4
8.180,-5.520E-5,3.387E-4
8.197,-5.520E-5,3.387E-4
8.214,-5.520E-5,3.387E-4
8.231,-5.520E-5,3.387E-4
8.248,-5.520E-5,3.387E-4
8.265,-5.520E-5,3.387E-4
8.281,-5.520E-5,3.387E-4
8.298,-5.520E-5,3.387E-4
8.315,-5.520E-5,3.387E-4
8.332,-5.520E-5,3.387E-4
8.349,-5.520E-5,3.387E-4
8.366,-5.520E-5,3.387E-4
8.382,-5.520E-5,3.387E-4
8.399,-5.520E-5,3.387E-4
